"url","api_information_source_name","created_at","updated","list_source","certified_api_developer_name","fhir_version","tls_version","mime_types","http_response","http_response_time_second","smart_http_response","errors"
"https://fhir-myrecord.cerner.com/dstu2/azPSNzaLoV4tjEfJb9ta5IiEqpVSA9V1/","{""Blackwell Family Medicine""}",2020-07-29 20:09:02,2022-01-04 18:35:42,"https://raw.githubusercontent.com/cerner/ignite-endpoints/main/dstu2-patient-endpoints.json","Cerner Corporation","1.0.2","TLS 1.3","{application/json+fhir}",200,0.4412,401,""
"https://fhir-myrecord.cerner.com/dstu2/7lpj6wwy7Il8biB_Gwjx7W7VV24ClQf_/","{""Blair Surgical Associates, PC""}",2020-07-29 20:14:59,2022-01-04 18:26:44,"https://raw.githubusercontent.com/cerner/ignite-endpoints/main/dstu2-patient-endpoints.json","Cerner Corporation","1.0.2","TLS 1.3","{application/json+fhir}",200,0.4883,401,""
"https://fhir-myrecord.cerner.com/dstu2/E-eO8O7RU1xfsP48ICpv4DTypT5pnrDt/","{""Bluegrass Regional Foot & Ankle""}",2020-07-29 20:17:56,2022-01-04 18:38:19,"https://raw.githubusercontent.com/cerner/ignite-endpoints/main/dstu2-patient-endpoints.json","Cerner Corporation","1.0.2","TLS 1.3","{application/json+fhir}",200,0.5061,401,""
"https://fhir-myrecord.cerner.com/dstu2/5ae0367f-bbdd-490d-8766-bba2049ccfa8/","{""Border Clinic""}",2020-07-29 20:19:44,2022-01-04 18:30:35,"https://raw.githubusercontent.com/cerner/ignite-endpoints/main/dstu2-patient-endpoints.json","Cerner Corporation","1.0.2","TLS 1.3","{application/json+fhir}",200,0.5352,401,""
"https://fhir-myrecord.cerner.com/dstu2/UD6lFLTfrgGcTKud1MBwhIOmh8gUzZvm/","{""Brazosport Dermatology""}",2020-07-29 20:08:26,2022-01-05 12:45:42,"https://raw.githubusercontent.com/cerner/ignite-endpoints/main/dstu2-patient-endpoints.json","Cerner Corporation","1.0.2","TLS 1.3","{application/json+fhir}",200,0.4996,401,""
"https://fhir-myrecord.cerner.com/dstu2/5551d496-d540-4465-98ab-26d3cd0731b3/","{""Belladonna Medical, P.C.""}",2020-07-29 20:13:31,2022-01-04 18:32:02,"https://raw.githubusercontent.com/cerner/ignite-endpoints/main/dstu2-patient-endpoints.json","Cerner Corporation","1.0.2","TLS 1.3","{application/json+fhir}",200,0.7041,401,""
"https://fhir-myrecord.cerner.com/dstu2/8e5952e2-57ae-4f09-837e-37dc76b6aa95/","{""Bellevue Heart Group""}",2020-07-29 20:15:55,2022-01-05 12:45:49,"https://raw.githubusercontent.com/cerner/ignite-endpoints/main/dstu2-patient-endpoints.json","Cerner Corporation","1.0.2","TLS 1.3","{application/json+fhir}",200,0.5347,401,""
"https://fhir-myrecord.cerner.com/dstu2/acc087bc-aed4-43c6-bea6-f2d5e7395282/","{""Billie A. Bondar, DPM""}",2020-07-29 20:10:22,2022-01-04 18:33:45,"https://raw.githubusercontent.com/cerner/ignite-endpoints/main/dstu2-patient-endpoints.json","Cerner Corporation","1.0.2","TLS 1.3","{application/json+fhir}",200,0.494,401,""
"https://fhir-myrecord.cerner.com/dstu2/aca6cc9d-1326-4dc7-bcc9-1d6765e63085/","{""Braden Clinic LLC""}",2020-07-29 20:19:22,2022-01-04 18:39:33,"https://raw.githubusercontent.com/cerner/ignite-endpoints/main/dstu2-patient-endpoints.json","Cerner Corporation","1.0.2","TLS 1.3","{application/json+fhir}",200,0.4887,401,""
"https://fhir-myrecord.cerner.com/dstu2/3b364ba7-1e24-4e24-b187-fb3fc86431d8/","{""Belkys Bravo, MD""}",2020-07-29 20:20:46,2022-01-05 12:46:31,"https://raw.githubusercontent.com/cerner/ignite-endpoints/main/dstu2-patient-endpoints.json","Cerner Corporation","1.0.2","TLS 1.3","{application/json+fhir}",200,0.4898,401,""
"https://fhir-myrecord.cerner.com/dstu2/sjjHBCeaqyLf8dFsqOGRqKHxbItUkWMd/","{""Brevard Pain Management, Inc.""}",2020-07-29 20:13:09,2022-01-04 18:41:06,"https://raw.githubusercontent.com/cerner/ignite-endpoints/main/dstu2-patient-endpoints.json","Cerner Corporation","1.0.2","TLS 1.3","{application/json+fhir}",200,0.568,401,""
"https://fhir-myrecord.cerner.com/dstu2/rY_jNvFnHPNkKcNjEYm62cTDyrVQg_u8/","{""Bruce G. Fawcett, DPM""}",2020-07-29 20:17:15,2022-01-04 18:34:35,"https://raw.githubusercontent.com/cerner/ignite-endpoints/main/dstu2-patient-endpoints.json","Cerner Corporation","1.0.2","TLS 1.3","{application/json+fhir}",200,0.5438,401,""
"https://fhir-myrecord.cerner.com/dstu2/2c42bde2-96fc-4b1a-a5b7-e9138619239c/","{""Burrell Podiatry Clinic""}",2020-07-29 20:08:38,2022-01-04 18:28:07,"https://raw.githubusercontent.com/cerner/ignite-endpoints/main/dstu2-patient-endpoints.json","Cerner Corporation","1.0.2","TLS 1.3","{application/json+fhir}",200,0.5327,401,""
"https://fhir-myrecord.cerner.com/dstu2/5192cc27-2764-47df-a8de-8ad1cf29ade6/","{""California Kidney Specialists""}",2020-07-29 20:15:41,2022-01-04 18:28:01,"https://raw.githubusercontent.com/cerner/ignite-endpoints/main/dstu2-patient-endpoints.json","Cerner Corporation","1.0.2","TLS 1.3","{application/json+fhir}",200,0.5324,401,""
"https://fhir-myrecord.cerner.com/dstu2/Cjes5HkVls0-AOSEdGoBEur2OUfYZvUw/","{""Caneva Foot & Ankle Clinic, LTD.""}",2020-07-29 20:12:00,2022-01-04 18:23:47,"https://raw.githubusercontent.com/cerner/ignite-endpoints/main/dstu2-patient-endpoints.json","Cerner Corporation","1.0.2","TLS 1.3","{application/json+fhir}",200,0.4221,401,""
"https://fhir-myrecord.cerner.com/dstu2/36d990dd-0e06-4a85-bc0f-4a8859d77748/","{Cardiocare}",2020-07-29 20:13:53,2022-01-04 18:42:19,"https://github.com/cerner/ignite-endpoints","Cerner Corporation","1.0.2","TLS 1.3","{application/json+fhir}",200,0.524,401,""
"https://fhir-myrecord.cerner.com/dstu2/11bc0c3c-c195-42b2-ba3e-5064c5f00185/","{""Cardiology Associates Inc.""}",2020-07-29 20:09:57,2022-01-04 18:33:06,"https://github.com/cerner/ignite-endpoints","Cerner Corporation","1.0.2","TLS 1.3","{application/json+fhir}",200,0.5334,401,""
"https://fhir-myrecord.cerner.com/dstu2/vhRpUfK3KB_ukUYVSaOYSjeUZR4PDOSM/","{""Cardiovascular Associates""}",2020-07-29 20:07:38,2022-01-04 18:39:34,"https://raw.githubusercontent.com/cerner/ignite-endpoints/main/dstu2-patient-endpoints.json","Cerner Corporation","1.0.2","TLS 1.3","{application/json+fhir}",200,0.4313,401,""
"https://fhir-myrecord.cerner.com/dstu2/bdd61ccd-8502-4f34-8f72-a5af1c755ae0/","{""Cardiovascular Specialist, Inc., P.C.""}",2020-07-29 20:17:26,2022-01-04 18:27:35,"https://raw.githubusercontent.com/cerner/ignite-endpoints/main/dstu2-patient-endpoints.json","Cerner Corporation","1.0.2","TLS 1.3","{application/json+fhir}",200,0.7428,401,""
"https://fhir-myrecord.cerner.com/dstu2/97048db4-289d-4be9-bf91-a88ba4c5a9ec/","{""Care For U Medical Clinic PC""}",2020-07-29 20:08:07,2022-01-04 18:22:28,"https://raw.githubusercontent.com/cerner/ignite-endpoints/main/dstu2-patient-endpoints.json","Cerner Corporation","1.0.2","TLS 1.3","{application/json+fhir}",200,0.4563,401,""
"https://fhir-myrecord.cerner.com/dstu2/3b756479-1d8b-4f29-ab17-b048a3b1234c/","{""Caring Medical""}",2020-07-29 20:18:40,2022-01-04 18:37:26,"https://raw.githubusercontent.com/cerner/ignite-endpoints/main/dstu2-patient-endpoints.json","Cerner Corporation","1.0.2","TLS 1.3","{application/json+fhir}",200,0.4726,401,""
"https://fhir-myrecord.cerner.com/dstu2/282ac7c4-9db7-44ff-9e15-9477722bfca6/","{""Caritas Clinics""}",2020-07-29 20:09:30,2022-01-04 18:38:45,"https://raw.githubusercontent.com/cerner/ignite-endpoints/main/dstu2-patient-endpoints.json","Cerner Corporation","1.0.2","TLS 1.3","{application/json+fhir}",200,0.4499,401,""
"https://fhir-myrecord.cerner.com/dstu2/6c5a427c-9292-47f0-b033-310c7492fde0/","{""Carolina Eye Care Associates""}",2020-07-29 20:13:47,2022-01-05 12:46:00,"https://raw.githubusercontent.com/cerner/ignite-endpoints/main/dstu2-patient-endpoints.json","Cerner Corporation","1.0.2","TLS 1.3","{application/json+fhir}",200,0.4577,401,""
"https://fhir-myrecord.cerner.com/dstu2/Hn5sEtQzojwI35Jt9y2Zkrc_h-YSYc1T/","{""Cartersville Ob/Gyn Associates""}",2020-07-29 20:13:34,2022-01-04 18:34:38,"https://raw.githubusercontent.com/cerner/ignite-endpoints/main/dstu2-patient-endpoints.json","Cerner Corporation","1.0.2","TLS 1.3","{application/json+fhir}",200,0.5081,401,""
"https://fhir-myrecord.cerner.com/dstu2/e93fafab-e41d-4524-a174-f3d84279afea/","{""Cascade Internal Medicine""}",2020-07-29 20:15:38,2022-01-04 18:34:20,"https://raw.githubusercontent.com/cerner/ignite-endpoints/main/dstu2-patient-endpoints.json","Cerner Corporation","1.0.2","TLS 1.3","{application/json+fhir}",200,0.5913,401,""
"https://fhir-myrecord.cerner.com/dstu2/c4f78536-22cf-4253-bd59-727d2da9d3dc/","{""Celebration Minimally Invasive Spine Institute""}",2020-07-29 20:16:23,2022-01-05 12:46:12,"https://raw.githubusercontent.com/cerner/ignite-endpoints/main/dstu2-patient-endpoints.json","Cerner Corporation","1.0.2","TLS 1.3","{application/json+fhir}",200,0.4755,401,""
"https://fhir-myrecord.cerner.com/dstu2/50a9e04f-6a5e-4d9c-9672-b0f8ea1c5f48/","{""Center for Ankle & Foot Care""}",2020-07-29 20:15:05,2022-01-04 18:34:48,"https://raw.githubusercontent.com/cerner/ignite-endpoints/main/dstu2-patient-endpoints.json","Cerner Corporation","1.0.2","TLS 1.3","{application/json+fhir}",200,0.5286,401,""
"https://fhir-myrecord.cerner.com/dstu2/r2GtnbpYK4vtuAbMjau8TiI_I1r8CPyN/","{""Center for Manual Medicine""}",2020-07-29 20:20:08,2022-01-04 18:42:19,"https://raw.githubusercontent.com/cerner/ignite-endpoints/main/dstu2-patient-endpoints.json","Cerner Corporation","1.0.2","TLS 1.3","{application/json+fhir}",200,0.5219,401,""
"https://fhir-myrecord.cerner.com/dstu2/430a7ff7-9999-4cda-a19f-fb8b573704c8/","{""Center for Pain Medicine""}",2020-07-29 20:10:07,2022-01-05 12:45:46,"https://raw.githubusercontent.com/cerner/ignite-endpoints/main/dstu2-patient-endpoints.json","Cerner Corporation","1.0.2","TLS 1.3","{application/json+fhir}",200,0.5612,401,""
"https://fhir-myrecord.cerner.com/dstu2/e06b6c28-bf55-4835-b54f-0b0546016f8b/","{""Central Valley Physiatry""}",2020-07-29 20:10:08,2022-01-04 18:25:53,"https://raw.githubusercontent.com/cerner/ignite-endpoints/main/dstu2-patient-endpoints.json","Cerner Corporation","1.0.2","TLS 1.3","{application/json+fhir}",200,0.674,401,""
"https://fhir-myrecord.cerner.com/dstu2/da2180c9-bd45-4fd0-aaf0-2b4abda5475d/","{""Charles Murphy, DPM""}",2020-07-29 20:15:13,2022-01-04 18:24:54,"https://raw.githubusercontent.com/cerner/ignite-endpoints/main/dstu2-patient-endpoints.json","Cerner Corporation","1.0.2","TLS 1.3","{application/json+fhir}",200,0.5435,401,""
"https://fhir-myrecord.cerner.com/dstu2/ccf56c36-4fab-40fb-bf98-9336205d80ba/","{""Charleston Spine Physical Medicine""}",2020-07-29 20:19:34,2022-01-04 18:19:11,"https://raw.githubusercontent.com/cerner/ignite-endpoints/main/dstu2-patient-endpoints.json","Cerner Corporation","1.0.2","TLS 1.3","{application/json+fhir}",200,0.57,401,""
"https://fhir-myrecord.cerner.com/dstu2/gNshjM5O9NNHo91poBY-hsv5tXiOvke8/","{""Chelmsford Pediatrics""}",2020-07-29 20:20:43,2022-01-04 18:30:17,"https://raw.githubusercontent.com/cerner/ignite-endpoints/main/dstu2-patient-endpoints.json","Cerner Corporation","1.0.2","TLS 1.3","{application/json+fhir}",200,1.3951,401,""
"https://fhir-myrecord.cerner.com/dstu2/p6GeLE2n6ZSIxB1Tx46kmY3Hql7d-9TB/","{""Cheryl A Hayes, D.O., P.S.""}",2020-07-29 20:13:59,2022-01-04 18:37:21,"https://raw.githubusercontent.com/cerner/ignite-endpoints/main/dstu2-patient-endpoints.json","Cerner Corporation","1.0.2","TLS 1.3","{application/json+fhir}",200,0.4352,401,""
"https://fhir-myrecord.cerner.com/dstu2/78452970-88d1-4fec-b2cf-4da4ec4eae0d/","{""Chestnut Hill Podiatry""}",2020-07-29 20:08:40,2022-01-04 18:29:12,"https://raw.githubusercontent.com/cerner/ignite-endpoints/main/dstu2-patient-endpoints.json","Cerner Corporation","1.0.2","TLS 1.3","{application/json+fhir}",200,0.4648,401,""
"https://fhir-myrecord.cerner.com/dstu2/7a28cae9-484a-40f3-b791-f158ba3cb413/","{""Children's Doctors PC""}",2020-07-29 20:18:36,2022-01-04 18:38:02,"https://raw.githubusercontent.com/cerner/ignite-endpoints/main/dstu2-patient-endpoints.json","Cerner Corporation","1.0.2","TLS 1.3","{application/json+fhir}",200,0.9182,401,""
"https://fhir-myrecord.cerner.com/dstu2/cGr6mCA1DbzMHHPoXdGLeAeuLqt6f0Ks/","{""Carolina Vascular""}",2020-07-29 20:14:38,2022-01-04 18:37:57,"https://raw.githubusercontent.com/cerner/ignite-endpoints/main/dstu2-patient-endpoints.json","Cerner Corporation","1.0.2","TLS 1.3","{application/json+fhir}",200,0.4661,401,""
"https://fhir-myrecord.cerner.com/dstu2/24c609cd-ad7f-4e98-990d-dd208fe28f33/","{""Case Family Practice and Sports Medicine""}",2020-07-29 20:16:54,2022-01-04 18:28:21,"https://github.com/cerner/ignite-endpoints","Cerner Corporation","1.0.2","TLS 1.3","{application/json+fhir}",200,0.5301,401,""
"https://fhir-myrecord.cerner.com/dstu2/9c59f03b-784a-48b1-8226-af2410d7e79f/","{""Central Jersey Sports Medicine and Orthopaedic Center""}",2020-07-29 20:20:29,2022-01-04 18:37:33,"https://raw.githubusercontent.com/cerner/ignite-endpoints/main/dstu2-patient-endpoints.json","Cerner Corporation","1.0.2","TLS 1.3","{application/json+fhir}",200,0.5012,401,""
"https://fhir-myrecord.cerner.com/dstu2/RPrRsXK1jApoGVdK6ISC4nYVr3e4nq1b/","{""Charles F. Ross, DPM""}",2020-07-29 20:16:32,2022-01-04 18:37:21,"https://raw.githubusercontent.com/cerner/ignite-endpoints/main/dstu2-patient-endpoints.json","Cerner Corporation","1.0.2","TLS 1.3","{application/json+fhir}",200,0.457,401,""
"https://fhir-myrecord.cerner.com/dstu2/qQRYK1zKwvN1po_VM7yziut--koUI-R9/","{""Charles Veale MD""}",2020-07-29 20:09:08,2022-01-04 18:39:42,"https://raw.githubusercontent.com/cerner/ignite-endpoints/main/dstu2-patient-endpoints.json","Cerner Corporation","1.0.2","TLS 1.3","{application/json+fhir}",200,0.5111,401,""
"https://fhir-myrecord.cerner.com/dstu2/155265c8-cc75-4495-acc6-6ac5bd3a872e/","{""Chattanooga Eye Institute""}",2020-07-29 20:17:34,2022-01-04 18:30:30,"https://raw.githubusercontent.com/cerner/ignite-endpoints/main/dstu2-patient-endpoints.json","Cerner Corporation","1.0.2","TLS 1.3","{application/json+fhir}",200,0.6066,401,""
"https://fhir-myrecord.cerner.com/dstu2/6b6f7688-be2d-4aa7-b765-ca3404c86a25/","{""Children's Diabetes and Endocrinology""}",2020-07-29 20:11:10,2022-01-04 18:29:09,"https://raw.githubusercontent.com/cerner/ignite-endpoints/main/dstu2-patient-endpoints.json","Cerner Corporation","1.0.2","TLS 1.3","{application/json+fhir}",200,0.5379,401,""
"https://fhir-myrecord.cerner.com/dstu2/nI1GEqv2GptXSzP6SLPD5eHiyiISgxr0/","{""Chestertown Cardiology""}",2020-07-29 20:19:41,2022-01-04 18:33:08,"https://raw.githubusercontent.com/cerner/ignite-endpoints/main/dstu2-patient-endpoints.json","Cerner Corporation","1.0.2","TLS 1.3","{application/json+fhir}",200,0.5441,401,""
"https://fhir-myrecord.cerner.com/dstu2/DLiYsUgP23cpVhRpnqZ_OdhM_xk1fzAX/","{""Carolina Glaucoma & Vision Center""}",2020-07-29 20:15:54,2022-01-04 18:41:21,"https://raw.githubusercontent.com/cerner/ignite-endpoints/main/dstu2-patient-endpoints.json","Cerner Corporation","1.0.2","TLS 1.3","{application/json+fhir}",200,0.4702,401,""
"https://fhir-myrecord.cerner.com/dstu2/d4005c17-185b-4cb4-bca7-c5c6e6a820d3/","{""Celebration Foot and Ankle Institute""}",2020-07-29 20:10:42,2022-01-04 18:20:41,"https://raw.githubusercontent.com/cerner/ignite-endpoints/main/dstu2-patient-endpoints.json","Cerner Corporation","1.0.2","TLS 1.3","{application/json+fhir}",200,0.3266,401,""
"https://fhir-myrecord.cerner.com/dstu2/489410a1-a689-4dec-abc8-32f802091140/","{""Children's Hospital Los Angeles""}",2020-07-29 20:07:59,2022-01-04 18:37:02,"https://raw.githubusercontent.com/cerner/ignite-endpoints/main/dstu2-patient-endpoints.json","Cerner Corporation","1.0.2","TLS 1.3","{application/json+fhir}",200,0.5043,401,""
"https://fhir-myrecord.cerner.com/dstu2/bf8f05ba-6e12-4216-9197-5290cecb808c/","{""Children's Skin Center""}",2020-07-29 20:07:35,2022-01-04 18:35:51,"https://raw.githubusercontent.com/cerner/ignite-endpoints/main/dstu2-patient-endpoints.json","Cerner Corporation","1.0.2","TLS 1.3","{application/json+fhir}",200,0.4831,401,""
"https://fhir-myrecord.cerner.com/dstu2/c27de2ed-48d8-4303-8e9b-4f2faf8e4ea6/","{""Children's Urology Associates, PA""}",2020-07-29 20:18:03,2022-01-04 18:37:05,"https://raw.githubusercontent.com/cerner/ignite-endpoints/main/dstu2-patient-endpoints.json","Cerner Corporation","1.0.2","TLS 1.3","{application/json+fhir}",200,0.817,401,""
"https://fhir-myrecord.cerner.com/dstu2/t9wQH8OrusyTS9remkB4SPg_BXhb217_/","{""Citra Family Health""}",2020-07-29 20:14:54,2022-01-04 18:33:56,"https://raw.githubusercontent.com/cerner/ignite-endpoints/main/dstu2-patient-endpoints.json","Cerner Corporation","1.0.2","TLS 1.3","{application/json+fhir}",200,0.4402,401,""
"https://fhir-myrecord.cerner.com/dstu2/1fc28530-8f60-48e4-aea0-77fe08e0b8d3/","{""City of Asheville Health Services""}",2020-07-29 20:09:34,2022-01-04 18:25:47,"https://raw.githubusercontent.com/cerner/ignite-endpoints/main/dstu2-patient-endpoints.json","Cerner Corporation","1.0.2","TLS 1.3","{application/json+fhir}",200,0.4905,401,""
"https://fhir-myrecord.cerner.com/dstu2/d0508ba4-12ca-4d49-861f-67d2a6a27066/","{""Clem Kirkland MD Inc.""}",2020-07-29 20:09:46,2022-01-04 18:34:00,"https://raw.githubusercontent.com/cerner/ignite-endpoints/main/dstu2-patient-endpoints.json","Cerner Corporation","1.0.2","TLS 1.3","{application/json+fhir}",200,0.5525,401,""
"https://fhir-myrecord.cerner.com/dstu2/KmNnxc_o-jjgc47nzFb9IQmZOC4pgPKO/","{""Cleveland Community Physicians, Inc.""}",2020-07-29 20:12:29,2022-01-04 18:39:09,"https://raw.githubusercontent.com/cerner/ignite-endpoints/main/dstu2-patient-endpoints.json","Cerner Corporation","1.0.2","TLS 1.3","{application/json+fhir}",200,0.5146,401,""
"https://fhir-myrecord.cerner.com/dstu2/04254031-9590-4b71-bd7b-3a5381c95f5b/","{""Cleveland Foot Clinic, Inc.""}",2020-07-29 20:17:17,2022-01-04 18:38:16,"https://raw.githubusercontent.com/cerner/ignite-endpoints/main/dstu2-patient-endpoints.json","Cerner Corporation","1.0.2","TLS 1.3","{application/json+fhir}",200,0.5063,401,""
"https://fhir-myrecord.cerner.com/dstu2/HW2QkAs1ncLCyINHlhfCMrNnSp6zLQQZ/","{""Cleveland Surgical Associates""}",2020-07-29 20:14:09,2022-01-04 18:22:19,"https://raw.githubusercontent.com/cerner/ignite-endpoints/main/dstu2-patient-endpoints.json","Cerner Corporation","1.0.2","TLS 1.3","{application/json+fhir}",200,0.4722,401,""
"https://fhir-myrecord.cerner.com/dstu2/7458f8a6-4994-4563-9b8a-0cb551a3207b/","{""Clinica Latina""}",2020-07-29 20:10:06,2022-01-04 18:42:35,"https://raw.githubusercontent.com/cerner/ignite-endpoints/main/dstu2-patient-endpoints.json","Cerner Corporation","1.0.2","TLS 1.3","{application/json+fhir}",200,0.5147,401,""
"https://fhir-myrecord.cerner.com/dstu2/hQkv6Jf6nyr5IYxTwgCKatGj2Cw3vFC9/","{""Coastal Carolina Foot & Ankle Associates""}",2020-07-29 20:08:55,2022-01-05 12:45:53,"https://raw.githubusercontent.com/cerner/ignite-endpoints/main/dstu2-patient-endpoints.json","Cerner Corporation","1.0.2","TLS 1.3","{application/json+fhir}",200,0.4278,401,""
"https://fhir-myrecord.cerner.com/dstu2/AmdKvzR0cSu-Vj0a0eYvUtDCkebU90cM/","{""Coastal Hospitalist Medical Associates, Inc""}",2020-07-29 20:08:01,2022-01-04 18:29:29,"https://raw.githubusercontent.com/cerner/ignite-endpoints/main/dstu2-patient-endpoints.json","Cerner Corporation","1.0.2","TLS 1.3","{application/json+fhir}",200,0.6392,401,""
"https://fhir-myrecord.cerner.com/dstu2/82b0ad09-dd0a-4a8a-9439-0c935213f8f1/","{""Coastal Pulmonary""}",2020-07-29 20:09:06,2022-01-04 18:33:57,"https://raw.githubusercontent.com/cerner/ignite-endpoints/main/dstu2-patient-endpoints.json","Cerner Corporation","1.0.2","TLS 1.3","{application/json+fhir}",200,0.582,401,""
"https://fhir-myrecord.cerner.com/dstu2/fb1a9a08-013f-4e81-9e96-ab9b9040386e/","{""Children's Urology""}",2020-07-29 20:19:14,2022-01-04 18:36:38,"https://raw.githubusercontent.com/cerner/ignite-endpoints/main/dstu2-patient-endpoints.json","Cerner Corporation","1.0.2","TLS 1.3","{application/json+fhir}",200,0.536,401,""
"https://fhir-myrecord.cerner.com/dstu2/uLr5PM8gMPeZJe56FDmfjobJ6FGjEMEk/","{""Clifton H. Hunt, MD""}",2020-07-29 20:19:00,2022-01-05 12:46:14,"https://raw.githubusercontent.com/cerner/ignite-endpoints/main/dstu2-patient-endpoints.json","Cerner Corporation","1.0.2","TLS 1.3","{application/json+fhir}",200,0.576,401,""
"https://fhir-myrecord.cerner.com/dstu2/f8303cd0-2504-4db5-8d00-5fbf1bff6eec/","{""Coastal Women's Healthcare Inc.""}",2020-07-29 20:19:59,2022-01-04 18:25:34,"https://raw.githubusercontent.com/cerner/ignite-endpoints/main/dstu2-patient-endpoints.json","Cerner Corporation","1.0.2","TLS 1.3","{application/json+fhir}",200,0.466,401,""
"https://fhir-myrecord.cerner.com/dstu2/03906e1b-719a-4ab5-b702-13836594a66d/","{""Cochise Surgical Care, PLLC""}",2020-07-29 20:12:10,2022-01-05 12:46:41,"https://raw.githubusercontent.com/cerner/ignite-endpoints/main/dstu2-patient-endpoints.json","Cerner Corporation","1.0.2","TLS 1.3","{application/json+fhir}",200,0.5589,401,""
"https://fhir-myrecord.cerner.com/dstu2/4186e40c-ae1e-4c84-b5ea-1707df8e59de/","{""Colon & Rectal Surgery Associates""}",2020-07-29 20:11:01,2022-01-04 18:42:05,"https://raw.githubusercontent.com/cerner/ignite-endpoints/main/dstu2-patient-endpoints.json","Cerner Corporation","1.0.2","TLS 1.3","{application/json+fhir}",200,0.6157,401,""
"https://fhir-myrecord.cerner.com/dstu2/eab031dc-b014-4e04-af2a-409cb0a42bac/","{""Columbus Pain Center, P.C.""}",2020-07-29 20:08:43,2022-01-04 18:39:20,"https://raw.githubusercontent.com/cerner/ignite-endpoints/main/dstu2-patient-endpoints.json","Cerner Corporation","1.0.2","TLS 1.3","{application/json+fhir}",200,0.4601,401,""
"https://fhir-myrecord.cerner.com/dstu2/969307fb-b249-4208-b0b4-56a6e3889e8c/","{""Columbus Regional Healthcare System""}",2020-07-29 20:15:35,2022-01-04 18:31:09,"https://raw.githubusercontent.com/cerner/ignite-endpoints/main/dstu2-patient-endpoints.json","Cerner Corporation","1.0.2","TLS 1.3","{application/json+fhir}",200,0.5568,401,""
"https://fhir-myrecord.cerner.com/dstu2/5ae19d71-7c48-44aa-b10b-af198fa0cb1a/","{""Complete Cardiology, P.C.""}",2020-07-29 20:20:47,2022-01-04 18:33:47,"https://raw.githubusercontent.com/cerner/ignite-endpoints/main/dstu2-patient-endpoints.json","Cerner Corporation","1.0.2","TLS 1.3","{application/json+fhir}",200,0.5161,401,""
"https://fhir-myrecord.cerner.com/dstu2/8aea60f2-7e84-4f0f-9c4a-ad23740ef3c8/","{""Complete Care Medical Center""}",2020-07-29 20:07:39,2022-01-04 18:28:42,"https://raw.githubusercontent.com/cerner/ignite-endpoints/main/dstu2-patient-endpoints.json","Cerner Corporation","1.0.2","TLS 1.3","{application/json+fhir}",200,0.5382,401,""
"https://fhir-myrecord.cerner.com/dstu2/0afb6793-ac40-40a5-8123-d13a308d2792/","{""Consultants in Infectious Disease""}",2020-07-29 20:17:25,2022-01-04 18:33:49,"https://raw.githubusercontent.com/cerner/ignite-endpoints/main/dstu2-patient-endpoints.json","Cerner Corporation","1.0.2","TLS 1.3","{application/json+fhir}",200,0.5667,401,""
"https://fhir-myrecord.cerner.com/dstu2/b6fba92e-b5ad-4ba4-8e98-1cf876079798/","{""Columbus Diagnostic Imaging""}",2020-07-29 20:12:55,2022-01-04 18:29:33,"https://raw.githubusercontent.com/cerner/ignite-endpoints/main/dstu2-patient-endpoints.json","Cerner Corporation","1.0.2","TLS 1.3","{application/json+fhir}",200,0.5698,401,""
"https://fhir-myrecord.cerner.com/dstu2/c7797114-dad6-4d8b-8399-0e9448563368/","{""Community Pulmonary Associates""}",2020-07-29 20:16:14,2022-01-04 18:30:07,"https://raw.githubusercontent.com/cerner/ignite-endpoints/main/dstu2-patient-endpoints.json","Cerner Corporation","1.0.2","TLS 1.3","{application/json+fhir}",200,0.5221,401,""
"https://fhir-myrecord.cerner.com/dstu2/ae99dac3-f43c-4bb6-bc92-6329474fdd77/","{""Convenient Care""}",2020-07-29 20:15:46,2022-01-04 18:39:54,"https://raw.githubusercontent.com/cerner/ignite-endpoints/main/dstu2-patient-endpoints.json","Cerner Corporation","1.0.2","TLS 1.3","{application/json+fhir}",200,0.5073,401,""
"https://fhir-myrecord.cerner.com/dstu2/b96a5c1a-687c-49d5-8230-460b3c4e0f5d/","{""Country Doctors Family Medicine Professional Corporation""}",2020-07-29 20:15:48,2022-01-05 12:46:13,"https://raw.githubusercontent.com/cerner/ignite-endpoints/main/dstu2-patient-endpoints.json","Cerner Corporation","1.0.2","TLS 1.3","{application/json+fhir}",200,0.5056,401,""
"https://fhir-myrecord.cerner.com/dstu2/9d9ce2ac-65e8-4488-a0f0-ba102e060a58/","{""Covenant Health""}",2020-07-29 20:12:41,2022-01-04 18:42:16,"https://raw.githubusercontent.com/cerner/ignite-endpoints/main/dstu2-patient-endpoints.json","Cerner Corporation","1.0.2","TLS 1.3","{application/json+fhir}",200,0.531,401,""
"https://fhir-myrecord.cerner.com/dstu2/5a09805f-5be7-4aee-945f-288351338731/","{""Creekwood Women's Care LLC""}",2020-07-29 20:17:59,2022-01-04 18:31:39,"https://raw.githubusercontent.com/cerner/ignite-endpoints/main/dstu2-patient-endpoints.json","Cerner Corporation","1.0.2","TLS 1.3","{application/json+fhir}",200,0.5389,401,""
